text,label
i  3  my  garmin  forerunner ,1
i  honestly  dont  know  who  propname  is ,1
passed  my  praxis  exams  with  flying  colors  thank  you  propnames  notes  for  that  recognition  of  excellence  on  the  plt  712    3 ,1
in  berkeley  hit  me  up  to  hang  out   ,1
why  yes  i  am  listening  to  the  backstreet  boys  new  cd  and  cooking  fudge    soon  ill  get  a  cat ,1
got  a  doggie  what  to  name  it ,1
prefers  swimming  in  lake  tahoe  to  staring  at  it  on  her  computer  desktop   ,0
wishes  she  could  give  her  dog  a  huge  hug  right  now  dog  lovers  read  the  art  of  racing  in  the  rain ,0
hey  friends  did  anyone  leave  a  fake  but  extremely  real  looking  gun  in  my  car ,0
is  speechless  from  the  flowers  sitting  on  my  desk  cant  stop  smiling  i  honestly  dont  know  how  i  got  so  lucky ,0
tahoe  time ,0
in  the  studio  listening  to  amazing  musicians  record  an  amazing  film  score  so  proud  of  my  genius  composer  boyfriend ,0
has  a  crush  on  the  birthday  boy ,0
maui  so  happy  and  warm  and  thankful   ,0
longest  day  ever  full  day  in  hawaii    red  eye  flight  to  la  followed  by  15  hours  of  rehearsal  for  the  singoff  its  time  to  sleep ,0
is  drinking  tea  and  emergenc  like  its  nobodys  business  i  refuse  to  be  sick  any  longer ,0
tonight  nbc  at  8  pm  the  singoff  is  on  and  i  am  freakin  excited ,0
wow  i  am  blown  away  by  how  supportive  everyone  is  thank  you  2nd  episode  tonight  at  8   ,0
is  back  in  la  back  at  work  back  to  75  degrees  and  sunny  and  yet  missing  the  singledigit  temperatures  of  chicago ,0
is  having  a  little  bit  of  a  posthaircut  freakout  its  so  short  ah ,0
woke  up  in  chicago    happy  healthy  wonderful  new  year  everyone ,0
family  in  la  let  the  restaurant  adventures  begin ,0
just  made  amazing  pineapple  curry  jasime  rice  jealous ,1
viral  social  experiment  if  you  read  this  even  if  we  dont  speak  often  please  post  a  comment  with  a  memory  of  you  and  me    anything  you  want  good  or  bad  or  silly  or  sad  when  youre  finished  post  this  paragraph  as  your  own  status  youll  be  surpri ,1
misses  her  baby  soooooooo  much ,1
attention  jersey  peoplemontgomery  county  animal  shelter  is  closing  tomorrow  you  can  adopt  for  free  tomorrow  between  124  they  will  be  euthanizing  all  animals  without  a  home  go    save  a  life  30  cats  and  80  dogs  left  please  repost ,1
thanksgiving  at  our  place  we  eat  at  500pm  we  would  love  to  have  you     ,1
on  my  way  to  60  degrees  and  rainy  yay ,1
nude ,1
been  thinking  about  adopting  a  pet  chihuahuas  arrive  at  the  manhattan  aspca  wednesday  jan  13th  from  127pm  chichis  are  the  perfect  city  dog  so  loyal  extremely  loving  highly  intelligent  with  tough  new  york  personality  they  are  amazing ,1
only  the  cool  kids  are  on  facebook  at  1230  on  a  saturday  night     ,1
just  gave  propname  a  big  piece  of  chicken  out  of  my  pasta  totally  forgetting  i  just  loaded  it  down  with  cayenne  pepper  shes  still  at  her  water  bowl  good  lord  the  gas  that  is  to  come  while  im  sleeping  im  so  sorry  baby ,1
is  in  floriderrr  until  the  night  of  july  14th ,1
is  65  degrees  87  percent  humidity  warm  enough  to  go  out  tonight  in  shorts  hmm ,1
is  really  fucking  tired  of  my  dad  telling  me  that  nothing  i  do  or  plan  is  important ,1
is  hoping  some  meditative  aka  repetitive  work  will  pick  her  up  and  clear  her  head  today ,1
transformers  2the  best  trash  ive  seen  in  a  long  time ,1
drowning  misery  in  alcohol  and  civ  4  1v1  raging  barbarians  on  a  large  map ,1
if  anyone  needs  help  in  a  math  class  my  friend  propname  is  an  experienced  tutor  so  feel  free  to  contact  him  not  taking  any  math  classes  myself  fuck  math ,1
its  official  id  rather  have  watched  6  depressing  foreign  language  films  than  this  boring  2hour  long  piece  of  crap  called  adventureland ,1
man  im  not  gonna  end  up  finishing  my  portfolio  website  over  break  am  i ,1
seems  ill  be  back  in  nyc  with  the  bf  jan  6  and  7  hmm  what  to  do ,1
has  a  functioning  protowebsite  in  just  3  hours  less  if  i  hadnt  forgotten  everything  about  css    wordpress  yay ,1
am  i  the  only  person  who  got  all  tearyeyed  during  propnames  emotional  speech ,1
is  anyone  else  catching  the  disastrous  wordspacing  on  the  screenshot  for  ibooks  why  cant  each  book  be  typeset  the  way  it  was  for  print ,1
yaaaaaaaaaaay  saints  new  york  is  out  so  im  pulling  for  you ,1
seriously  i  dont  know  how  male  dominated  apple  is  but  pad  has  a  whole  different  connotation  for  us  ladies ,1
it  seems  that  apple  instead  of  creating  a  tablet  mac  they  created  a  big  iphone  and  one  that  doesnt  seem  to  improve  drastically  on  it   ,1
im  so  happy  for  the  saints  now  time  to  sober  up  and  look  forward  to  the  olympics ,1
just  realized  valentines  daychinese  new  year  is  this  sunday  not  saturdayoops ,1
ive  lived  in  this  place  and  i  know  all  the  faces  each  one  is  different  but  theyre  always  the  same  they  mean  me  no  harm  but  its  time  that  i  face  it  theyll  never  allow  me  to  change ,0
to  see  you  when  i  wake  up  is  a  gift  i  didnt  think  could  be  real ,0
had  an  incredible  nightfrom  now  on  if  ur  looking  for  me  on  a  tuesday  night  i  will  be  at  the  derbs     ,0
there  is  never  enough  time  to  do  everything  but  there  is  always  enough  time  to  do  the  most  important  thing ,0
definately  maybe     ,0
wants  to  curl  up  and  watch  movies  all  night     ,0
wondering  if  ive  got  the  strength  to  get  through  this  one     ,0
help  me  remember  propname ,0
got  a  job  yesssssss             ,0
crawling  into  bed  and  sleeping  for  500000000000  years  3  vegas ,0
   ,0
cos  all  of  the  stars  are  fading  away  just  try  not  to  worry  youll  see  them  some  day ,0
thinking  a  downtown  sb  visit  for  halloween  might  be  very  necessary     ,0
ata  motseh  chen  baynai ,0
its  our  god  forsaken  right  to  be  loved  3  3  3  3d ,0
cooking  up  a  storm  3 ,0
on  a  mission  to  go  back  home  for  the  world  cup  anyone  know  how  to  not  make  it  a  mission  haha  south  africa  here  we  come  3  3 ,0
bit  my  nails  through  that  whole  game  a  wins  a  win  though     ,0
true  life  two  young  people  believe  that  love  can  only  be  achieved  with  multiple  partnershuh ,0
my  pin  24797c05 ,0
no  work  tomorrow  finallytime  for  a  great  night  and  a  morning  of  sleeping  in     ,0
my  pin  24797c05 ,0
my  intention  is  to  go  to  your  damn  schoolwhy  do  i  need  to  write  a  whole  essay  telling  you  that ,0
thank  you  so  much  for  all  the  bday  love  im  a  lucky  girl      come  to  the  derby  tonight  to  celebrate  call  or  text  if  you  have  questions  3  3 ,0
poor  chargers ,0
to  see  you  when  i  wake  up  is  a  gift  i  didnt  think  could  be  real ,0
wow  im  a  very  happy  camper      i  think  an  sb  visit  is  in  order  nowkatie  no  comments  hahah  3  3 ,0
this  is  not  funny  tornados  do  not  exist  in  orange  county  they  just  dont ,0
only  made  it  back  to  olympic  from  schooli  like     ,0
not  going  to  work  todayi  have  a  laker  game  to  watch  very  important  priorities  priorities ,0
define  me  urban  dictionary  the  most  wonderful  person  in  the  world  kind  sweet  loving  caring  gentle  perfect  in  every  way  the  one  you  love  for  all  your  life  crazy  hot  girl  beautiful  smart    funny  propname  posesses  atributes  absent  in  999  of  women  truly  a  lucky  find  plus  she  rocks  the  most  wonderful  drug  in  the  world  better  know  as  lortab  taking  the  pill  may  cause  a  sense  of  euphoria    well  being  hahaha ,0
distance  is  just  a  test  to  see  how  far  love  can  travel ,0
3  more  days  until  santa  barbara  its  gonna  be  a  phenomenal  weeekend     ,0
just  learned  about  how  succeful  i  will  be  very  shortly      dont  be  jealous  you  get  what  you  give ,0
beautiful  ceremony  for  a  beautiful  person  you  will  be  missed  and  loved  forever  but  never  forgotten  rest  peacefully  3 ,0
is  happy  his  brother  will  join  him  in  princeton  tomorrow ,1
got  a  cool  japanese  headband ,1
every  man  is  an  island ,1
got  a  haircut ,1
,1
is  about  to  cut  his  hair  objections ,1
3rd  interview  columbia  2427  feb ,1
has  a  gold  medal  in  taekwondo ,1
when  will  i  stop  spilling  liquids ,1
loves  correlation  coefficients ,1
is  going  home ,1
first  interview  harvard    january  2124 ,1
is  addicted  to  tap  tap  revenge  on  his  ipod  and  thinks  it  could  make  a  great  experimental  paradigm  for  studying  motor  learning ,1
is  home ,1
870900  math  gre ,1
merry  christmas ,1
slept  from  11pm  to  7am  its  a  christmas  miracle ,1
found  the  magic  water  it  makes  an  incredible  coffee ,1
has  great  friends ,1
is  sick  of  data ,1
is  back ,1
is  back  propname  73  feels  like  home ,1
is  coming  back ,1
4th  interview  caltech  california  here  i  come ,1
the  rumors  are  true  harvard  is  awesome ,1
2nd  interview  carnegie  mellon  1113  feb ,1
in  boston ,1
needs  paper  filters ,1
is  happy  propname  is  coming  to  princeton ,1
is  mad  at  himself ,1
is  sick  of  plains  and  trains ,1
haha  too  bad  i  dont  know  my  own  schedule  lets  try  work  till  615  then  something  with  the  fiance   ,0
work  till  seven  then  something  with  the  fiance   ,0
work  till  7  and  looking  foward  to  spending  time  with  the  love  of  my  life  tonight  and  maybe  even  sharing  a  delicious  meal  of  the  new  volcano  nachos  from  taco  bell  haha ,0
is  making  an  attempt  to  brief  a  few  cases  while  waiting  for  propname  to  get  off  work  so  she  can  talk  to  him  i  think  im  actually  going  to  like  law  school  but  i  wish  my  love  could  be  here  with  me  i  miss  him   ,0
little  more  reading  chatting  with  my  love  then  sleep   ,0
finishing  up  packing  then  heading  to  richmond ,0
only  two  more  days  at  home  then  off  to  richmond  on  tuesday  where  did  the  time  go ,0
had  a  great  day  working  on  piddly  stuff  shower  waiting  to  talk  to  propname   ,0
thinks  its  wild  that  after  all  this  time  she  still  misses  propname  like  crazy  just  for  the  two  of  them  to  go  to  work  what  am  i  gonna  do  when  i  leave  for  school  ahhh ,0
hunting  license    18  case  of  shells    21  getting  to  hunt  opening  day  of  dove  season  with  my  love    priceless  awesome  weekend  miss  my  darlin  already  now  its  school  work  time ,0
surprise  mama  and  daddy  are  coming  up  and  bringing  some  of  my  things  good  thing  i  got  up  early  and  managed  to  be  very  productive  this  morning  now  getting  ready  and  spending  the  afternoon  getting  partially  moved  into  my  apartment ,0
briefing  cases  for  property  while  im  waiting  for  propname  to  get  off   ,0
work  127 ,0
long  day  of  classeslibrary  time  but  propname  is  coming  to  see  me  tomorrow    so  everything  is  good ,0
watching  valkyrie  then  sleep  glad  derick  is  off  for  a  while  after  tonight ,0
waiting  on  my  darlin  to  get  here   ,0
i  love  comcast  on  demand  exercise  videos  just  discovered  them  i  can  be  a  hip  hop  dancing  machine  all  alone  right  in  my  very  own  living  room  haha  embarassing ,0
i  couldnt  focus  and  propname  was  really  annoyingly  antsy  so  we  decided  to  take  a  walk  and  we  both  feel  much  better  now  shower  and  memowriting  time ,0
after  a  great  weekend  at  home  im  hitting  the  books  for  a  while  then  sleep ,0
working  on  my  memo  yuck ,0
civ  pro  property  and  torts  my  three  fun  new  friends   ,0
twiddling  my  thumbs  and  waiting  for  the  law  library  to  open  embarrassing ,0
reading  property  and  loving  every  minute   ,0
curled  up  on  the  couch  watching  movies  with  propname   ,0
civ  pro  for  monday  then  home  for  the  weekend   ,0
finished  my  memo  sleep  time  then  heading  home  tomorrow  for  propnames  wedding  this  weekend ,0
is  ready  to  go  home  for  fall  break  on  thursday ,0
oh  boy  a  weekend  filled  with  fun  law  school  assignments ,0
exciting  about  going  home  tomorrow  for  the  weekend   ,0
finally  got  an  apartment  now  i  must  focus  focus  focus  the  next  two  days  so  i  can  spend  most  of  the  rest  of  my  week  with  propnamegetting  my  apartment  straight  great  to  have  something  to  look  forward  to  making  it  easier  to  get  motivated ,0
clean  apartment  clean  puppy  dog  now  showerin  then  fixin  spaghetti  to  have  for  lunch  this  week ,0
is  excited  about  going  home  today  for  fall  break   ,0
me  and  propname  miss  propname ,0
oh  happy  day  its  so  nice  being  at  school  and  knowing  propname    propname  will  be  there  when  i  get  home  it  just  makes  everything  nicer   ,0
is  wishing  her  sister  propname  a  happy  19th  birthday ,0
coffee  memowritingediting  and  greysprivate  practice ,0
is  putting  together  a  breakfast  casserole  to  bake  for  breakfast  in  the  morning  and  waiting  on  propname  to  get  here   ,0
outlining  property  all  day  propnames  coming  to  see  me  tonight  so  thats  a  great  motivation  to  get  my  work  done    cant  wait  to  see  him ,0
lots  to  be  happy  about  my  standard  900600300  mins  of  class  monday  at  the  law  school  is  over  my  apartment  is  totally  unpacked  and  propname  is  coming  to  visit ,0
like  everyone  else  my  poor  propname  is  sick  wish  i  was  there  to  take  care  of  him   ,0
just  cut  propname  trying  to  give  her  a  little  trim    im  taking  it  worse  than  she  is  poor  baby  now  propname  and  i  are  going  to  grab  us  a  bite  to  eat  then  im  trapping  him  in  my  apartment  cuz  hes  not  allowed  to  leave  tomorrow ,0
propnames  gone  home  and  i  will  be  studying  the  next  two  days  for  a  scary  property  midterm  on  thursday  that  will  be  worse  than  going  to  the  dentistthen  i  have  a  dentist  appointment  right  afterward  basically  im  doing  something  i  dont  usually  do  and  that  is  sulking  and  feeling  really  sorry  for  myself  but  home  on  thursday  after  the  examdentist  appt   ,0
is  a  sleepy  girl  curling  up  in  the  bed  with  miss  gigi  to  read  a  book  chatting  with  my  love  and  then  sleeping  as  long  as  i  want  to  i  love  not  having  friday  classes ,0
will  hot  chocolate  make  me  feel  better ,0
had  to  go  ahead  and  cook  some  chili  after  propname  made  it  sound  so  good  homework  and  crossing  my  fingers  for  mcdonnell  bolling  and  cuccinelli ,0
taking  propname  for  a  walk  and  then  attempting  to  write  this  memo ,0
ahhh  this  is  beautiful  propname  i  have  so  many  true  yet  politically  incorrect  things  to  say  but  will  instead  keep  them  to  myself ,0
propname  just  broke  her  collar  when  i  took  her  out  with  broad  street  right  outside  i  only  had  a  minor  panic  attack ,0
today  is  one  of  those  i  dont  like  law  school  days  my  solution  pretending  that  im  not  in  law  school  for  the  rest  of  the  day  tv  time ,0
went  to  the  doc  its  not  h1n1  just  a  bad  case  of  hayfever  benedryl  and  rest  for  me ,0
you  better  stop  wining  pining  get  your  dreams  in  line  and  just  shine  design  refine  until  they  come  true  and  you’d  better  get  to  living    propname ,0
to  take  from  one  because  it  is  thought  that  his  own  industry  and  that  of  his  fathers  has  acquired  too  much  in  order  to  spare  to  others  who  or  whose  fathers  have  not  exercised  equal  industry  and  skill  is  to  violate  arbitrarily  the  first  principle  of  association    the  guarantee  to  every  one  of  a  free  exercise  of  his  industry  and  the  fruits  acquired  by  itpropname ,0
cant  breathe  out  of  either  one  of  my  noses  as  my  sister  used  to  call  them ,0
well  my  first  class  was  cancelled  because  the  professor  thinks  her  whole  family  has  come  down  with  h1n1  so  im  trying  to  be  productive  anyway ,0
class  back  to  the  apt  to  pack  pickin  up  a  few  necessities  at  bass  pro  dentist  then  home  for  the  weekend   ,0
also  happy  xxrd  birthday  to  my  mama ,0
oh  my  gee  willikersi  do  not  like  writing  memos ,0
so  just  about  everyone  on  my  friend  list  is  highly  upset  that  its  monday  but  i  know  that  once  i  get  through  this  96  in  class    homework  after  that  monday  my  week  is  nearly  over  plus  home  on  thursday  for  fall  break  its  going  to  be  a  great  week  i  can  just  feel  it ,0
was  astoundingly  productive  today  chipping  away  is  a  lot  better  method  than  sitting  around  trying  to  figure  out  how  to  tackle  the  whole  mountain ,0
life  is  way  too  short  and  way  too  good  to  stress  out  or  worry   ,0
memo  is  over  going  to  get  something  done  to  my  hair  then  cleaning  the  apartment  and  going  out  with  propname  for  a  little  early  birthday  celebration ,0
so  as  i  was  driving  to  school  this  morning  belting  my  baby  loves  me  just  the  way  that  i  am  into  my  coffee  mug  i  realized  for  the  500th  time  this  week  just  how  much  i  love  life  cant  wait  to  go  home  tomorrow  and  spend  lots  of  time  this  week  with  my  propname  and  my  family ,0
cspan  is  unbelievable  the  house  is  a  zoo  this  morning  rep  dingell  is  being  a  very  unfair  kindergarten  teacher  over  an  unruly  class ,0
tuesday  is  here  home  after  my  property  class  happy  birthday  to  my  meme  myrtle  my  grandma  who  is  80  years  old  today    shes  the  best  and  im  so  lucky  shes  my  grandma ,0
cleaning  the  apartment ,0
propname  and  propnames  wedding  went  great  im  so  happy  for  them  wish  i  had  my  sd  card  earlier  so  i  could  have  taken  more  pics  now  in  richmond  and  back  to  the  real  world  missin  my  darlin ,0
ohh  cleaning  then  reading  for  school  all  the  while  just  thinking  about  how  much  i  cant  wait  to  go  home  on  thursday  lots  of  time  with  my  one  and  only  hunting  and  all  the  fun  and  good  people  that  go  along  with  both  can  not  wait ,0
had  enough  of  this  memo  today  almost  done  reading  a  good  book  until  sleep  cant  wait  until  home  on  tuesday  its  going  to  be  a  great  week ,0
coffee  christmas  cookies  civil  procedure  and  christmas  movies   ,0
back  in  richmond  after  a  great  thanksgiving  break  missing  my  darlin  already  cant  wait  to  get  through  these  next  3  weeks  and  have  my  first  semester  of  law  school  behind  me   ,0
so  good  to  be  home  planning  to  get  a  few  things  accomplished  today  and  then  going  to  see  my  love  after  he  gets  off  work ,0
back  in  richmond  reading  for  classes  tomorrow  and  getting  ready  for  the  week  cant  believe  i  only  have  2  full  weeks  of  classes  left  of  the  semester ,0
oh  future  interests  you  defeat  me  professor  berryhill  i  admit  that  you  are  god  please  have  mercy  on  my  poor  ignorant  1l  soul ,0
is  wondering  why  her  attention  span  is  so  pitiful  must  pay  attention ,0
has  had  a  great  week  with  my  darlin    its  gone  by  way  too  fast  now  hunting  with  daddy  till  propname  gets  off  at  500 ,0
civ  pro  outlining  and  watching  the  pelican  brief  and  before  you  think  she  shouldnt  be  watching  a  movie  its  a  movie  about  the  law  and  a  law  student  it  definitely  qualifies  as  studying  in  my  book   ,0
in  the  final  2  week  stretch ,0
snowing  in  richmond ,0
so  i  really  have  a  final  tomorrow  i  think  thats  finally  starting  to  set  in ,0
studying  tortsmissing  propname ,0
property  midterm    over  life    good  me    packing  up  dentists  appt  home ,0
propname  and  i  have  successfully  added  a  new  trick  to  our  list  playing  dead  were  excited    and  we  cant  wait  to  show  it  off  to  propname  when  he  gets  here  3 ,0
fried  taters  for  supper   ,0
law  school  you  are  not  too  much  fun  today  december  18th  please  come  soon ,0
propname  and  i  went  to  blockbuster  to  get  a  couple  movies  we  both  said  wed  been  wanting  to  see  four  christmases  so  we  got  it  turns  out  we  watched  it  together  last  year  haha  a  tradition  in  the  making  teriyaki  pork  sirloin  and  stir  fry  for  dinner  love  having  him  here  3 ,0
so  propname  just  ate  the  end  of  my  highlighter  i  think  that  means  she  wants  me  to  stop  studying ,0
went  to  eat  some  mexican  food  now  fixing  some  homemade  hot  cocoa  and  watching  movies  with  propname  3 ,0
so  i  decided  that  personally  thanking  everyone  for  the  birthday  wishes  was  probably  blowing  up  too  many  peoples  news  feeds  so  thanks  to  everyone  333 ,0
rip  orange  highlighter  that  makes  the  score  highlighters0  propname2 ,0
memowriting ,0
ready  for  thursday  afternoon  when  i  get  to  go  home  and  see  my  darlin ,0
working  on  being  more  positive  and  proactive ,0
come  1230  i  will  be  done  with  property   ,0
i  feel  like  i  lose  my  best  friend  everytime  propname  leaves  to  go  back  home    cant  wait  till  friday  when  i  get  to  go  home  too ,0
my  goodness  how  i  hate  civil  procedure ,0
showing  this  memo  whos  boss   ,0
so  glad  to  be  home   ,0
whoa  way  too  sleepy  way  too  early  cookies  and  hot  chocolate  time   ,0
one  final  exam  is  behind  me  my  wonderful  parents  surprised  me  and  came  up  for  the  evening  and  propname  is  coming  up  tomorrow    im  a  happy  girl  3 ,0
dear  god  i  know  youve  got  a  lot  going  on  with  jesus  birthday  coming  up  and  all  but  i  need  you  to  take  this  civil  procedure  exam  for  me  in  the  morning  i  know  you  take  all  of  my  exams  for  me  but  i  really  need  ya  in  an  extra  special  sort  of  way  for  this  one  oh  and  one  more  thing  please  hold  off  the  snow  until  i  can  make  it  home ,0
okay  so  why  am  i  here  going  through  a  long  day  of  classes  and  feeling  stressed  and  overwhelmed  instead  of  at  home  happily  hunting  with  my  love  oh  yea  i  want  to  finish  law  school  and  be  a  lawyer  i  want  to  finish  law  school  and  be  a  lawyer  just  have  to  keep  telling  myself  that  haha ,0
taking  miss  propname  to  get  groomed  then  studying  for  my  last  exam  on  friday  cant  wait  for  friday  at  1230   ,0
work  107  then  to  see  my  propname ,0
one  more  class  then  meeting  up  with  mama  to  go  wedding  dress  shopping    then  home  for  the  weedend ,0
another  week  almost  over  my  how  they  seem  to  fly    cant  wait  for  next  week  when  propname  is  here  and  we  can  celebrate  his  birthday ,0
i  dont  know  whats  worse  constitutional  law  or  having  it  at  840 ,0
hates  that  propname  is  leaving  today  but  had  a  great  weekend  and  am  excited  he  will  be  right  back  on  thursday   ,0
well  my  elaborate  surprise  plan  to  take  propname  to  see  propname  for  his  birthday  has  been  canceled  due  to  the  weather  but  im  still  looking  forward  to  the  snowy  weekend  and  were  just  going  to  have  to  wait  until  april  to  see  propname   ,0
congrats  to  propname  and  propname  propname  has  a  new  little  baby  niece  propname  shell  be  mine  too  shortly ,0
i  got  the  prettiest  wedding  dress  in  the  whole  wide  world  was  browsing  through  the  racks  and  turns  out  the  first  dress  i  came  to  that  caught  my  attention  was  the  one  i  had  picked  out  online  and  been  looking  at  ever  since  last  june  tried  a  bunch  on  but  ended  up  with  that  one    how  exciting ,0
summer  job  interview  tomorrow    hoping  itll  be  my  first  and  last ,0
not  at  all  enjoying  propname  being  on  2nd  shift  when  im  home  for  the  weekend   ,0
abandoning  the  library  which  could  almost  be  confused  with  an  ice  box  and  going  to  grab  some  lunch  with  jessica    then  back  for  a  couple  more  classes ,0
trying  out  the  new  reading  glasses  not  sure  how  i  feel  about  them ,0
wishing  my  fiance  a  happy  happy  birthday  i  love  you  darlin  and  hope  you  have  a  wonderful  day ,0
got  a  paid  as  opposed  to  the  increasingly  popular  unpaid  job  in  a  law  firm  starting  next  friday  ill  work  fridays  until  school  is  out  then  full  time  for  the  summer  that  and  having  a  snow  day  all  rolled  into  one  makes  today  a  great  day   ,0
yay  for  an  official  snow  day    but  still  have  that  job  interview  as  far  as  i  know  so  dont  get  to  stay  in  the  bed  and  watch  tv  all  day   ,0
oh  thank  goodness  i  have  monday  night  tv  to  look  forward  to    gotta  love  3  abc  family   ,0
rip  propname  you  and  your  music  will  alway  be  in  my  heart   ,0
i  walked  around  whole  sundsvall  today  and  half  the  way  it  started  to  rain ,0
im  off  to  work  have  the  evening  shift ,0
have  a  new  ipod   ,0
welcome  dinner  tonight  and  im  the  toastmaster   ,0
have  done  zumba  for  the  past  1  hour  a  really  greate  form  of  workout  love  it   ,0
have  fixed  my  music  library  on  my  laptop  so  now  everything  is  in  order   ,0
a  whole  day  of  shoping  and  i  didnt  find  a  single  thing  hmmmmm ,0
my  troath  hurts   ,0
first  day  of  school  wasnt  so  bad  just  abit  scary   ,0
soon  on  my  way  to  the  bad  taste  party   ,0
relaxing  after  yesterdays  party   ,0
rip  propname    boyzone  will  never  be  the  same  without  you ,0
im  down  in  bed  with  a  nasty  coldjust  want  to  sleep  i  really  hate  being  sick   ,0
got  a  new  mobilephone   ,0
its  snowing  ahhhhhhh ,0
had  a  homespa  day  today  the  best  thing  to  do  if  you  want  to  kill  some  time  when  its  raining  outside ,0
i  just  fell  in  love  with  jazz  improvisation  its  so  much  fun   ,0
had  my  first  statistics  class  today  and  it  was  so  hmmm  how  should  i  say  it  messy  maybe  this  really  gonna  be  a  strange  class ,0
back  home  again  from  the  tallinn  party  cruise  tierd  but  happy   ,0
trying  to  find  schools  for  my  clevel  paper ,0
from  all  of  us  to  all  of  you  a  very  merry  christmas     ,0
only  15  weeks  left  of  my  summerwork  then  its  back  to  karlstad  again  looking  forward  to  it  it  starting  to  get  abot  boring  up  here  in  the  north   ,0
im  happy  happy  happy  happy  thanks  everyone  for  the  nice  birthday  wishes  i  love  you  all  d ,0
motivation    zero ,0
conflictmanagement  are  really  interesting  i  just  find  out  that  im  more  like  my  mother  then  i  thought   ,0
was  on  my  first  voice  lesson  today  feels  good  to  start  singing  again  it  was  a  long  time  ago  but  now  im  back  on  track  again   ,0
i  like  my  life  right  now   ,0
sometimes  i  realise  how  insignificant  i  am  in  the  universe  then  i  get  over  it ,1
just  uploaded  photos  wow  that  ball  was  fun ,1
for  some  reason  i  have  stayed  up  till  4am  im  only  a  little  tired  and  ive  run  out  of  books  to  read  ive  also  started  and  finished  a  game  i  downloaded  is  there  something  wrong  with  me ,1
its  getting  a  mite  windy  out  there ,1
i  havent  gone  to  bed  yet  but  im  heading  that  way ,1
turning  17  on  wednesday  getting  cake  in  tutor  time  on  thursday  nirthday  party  saturday  instead  of  work  what  could  be  a  better  week ,1
practically  17  d  so  excited  about  saturday  but  not  so  excited  about  how  much  it  will  cost  to  hire  a  ps2  and  singstars ,1
i  now  semiown  a  playstation  2  slim  i  also  have  singstar  mics  and  a  memory  card  now  i  all  i  need  are  some  suggestions  for  games  a  beginner  can  play  i  quite  like  crash  and  spyro ,1
i  had  my  hair  dyed  and  straightened  on  thursday  now  i  really  want  hair  straighteners  but  i  have  to  wait  until  ive  paid  for  my  restricted  test  also  having  washed  my  hair  i  realise  that  my  hair  has  quite  a  bit  of  curwave  to  it  who  knew ,1
copy  this  into  your  status  and  see  what  people  rate  you  1crazy  2id  marry  you  3talkative  4sarcastic  5lovable  6clubhead  7moody  8dumb  9  spoiled  10mouthy  11random  12hot  13funny  14fit  15amazing  16tough  17cute  18bfgf  type  19player  20the  best  21freak  22quiet  23sexy  24  adorable ,1
i  will  be  completely  honest  for  24  hours  you  can  ask  me  one  question  only  in  my  inbox  any  question  no  matter  how  crazy  sinister  or  wrong  it  is  there  is  no  ulterior  motive  you  have  my  full  honesty  but  i  dare  you  to  put  this  text  on  your  status  and  see  what  questions  you  get ,1
paramore  ticket  presale  next  weekend    anyone  else  getting  tickets ,1
going  to  get  my  restricted  on  the  7th  of  december  should  be  fun ,1
definitely  wants  more  of  those  cherry  blossom  trees  in  farmtown  theyre  awesome ,1
i  have  more  time  on  my  hands    this  means  i  have  gone  through  5  books  in  the  last  5  days ,1
i  just  got  emailed  my  ezyticket  to  paramore  i  dont  want  to  wait  three  months  to  see  them ,1
cant  wait  for  thursday    im  buying  hair  straighteners ,1
doesnt  want  to  go  to  work  in  and  hour  and  a  half    if  at  all  too  bad  i  need  the  money ,1
oh  and  the  7th  of  january  im  going  for  my  restricted  license  again  yay ,1
his  body  was  found  gored  to  death  as  if  by  a  wild  animal ,1
i  still  think  people  that  cant  stack  baskets  properly  are  idiots ,1
go  to  urbandictionarycom  type  your  first  name  copy  and  paste  this  as  your  status  and  put  the  first  entry  for  your  name  as  a  comment ,1
i  have  been  watching  star  trek  for  3  weeks  now  i  think  i  have  a  problem ,1
just  bought  an  8gb  mp3mp4  player  for  7999  damn  awesome ,1
ugh  leadership  training  why  did  i  bother  getting  up  this  morning ,1
i  miss  my  sister ,0
thank  you  everyone  for  the  birthday  wishes ,0
off  to  shanghai ,0
thinks  this  is  the  best  day  ever   ,0
is  on  propnames  30th  birthday  golf  pub  crawl ,0
is  loving  girls  night  out  for  propnames  bday ,0
is    the  whitecaps ,0
loves  her  new  jeep  liberty ,0
is  praying  that  that  tech  guys  can  save  her  computer  otherwise  i  start  my  thesis  over  from  ground  zero ,0
on  the  boat  with  mm ,0
is  picking  up  jlgrs  beneath  the  wreath  posters  and  postcards  wohoo ,0
is  trying  to  figure  out  something  super  amazing  to  do  on  her  last  two  days  off ,0
is  so  excited  for  hagemans  wedding  my  former  roomie  is  all  grownsd  up   ,0
is  going  to  a  fraternity  formal  not  something  i  ever  thought  id  say  at  the  age  of  27 ,0
from  the  first  day  of  school  to  the  first  junior  league  meetingbusy  day ,0
wishes  she  were  in  el  cheering  on  state  rather  than  working  on  her  thesis ,0
you  know  it  was  a  good  party  when  a  tasmanian  devil  and  bumble  bee  show  up  the  next  afternoon  looking  for  their  lost  antennae ,0
is  relaxing  in  fremont  with  the  fam  tomorrow  its  off  to  the  driftwood    possibly  kcs   ,0
